1,2.66508513E10,2.23023168E8,1.8336674E7
2,2.66508513E10,2.23023168E8,1.8336674E7
3,2.66508513E10,2.23023168E8,1.8336674E7
4,2.66508513E10,2.23023168E8,1.8336674E7
5,2.66377093E10,2.18422816E8,1.7659212E7
6,2.66377093E10,2.18422816E8,1.7659212E7
7,2.66361508E10,2.18422816E8,1.7666212E7
8,2.66361508E10,2.18422816E8,1.7666212E7
9,2.66332815E10,2.18493248E8,1.7893012E7
10,2.66273423E10,2.16839792E8,1.6910316E7
11,2.66216018E10,2.16785456E8,1.7154476E7
12,2.66188513E10,2.19720208E8,1.7498456E7
13,2.66188452E10,2.19704128E8,1.7500556E7
14,2.66162831E10,2.19413568E8,1.7743596E7
15,2.66153144E10,2.19413584E8,1.7750596E7
16,2.6612949E10,2.13006032E8,1.69457E7
17,2.6612949E10,2.13006032E8,1.69457E7
18,2.66125681E10,2.12796992E8,1.6923428E7
19,2.6607915E10,2.12983872E8,1.7175998E7
20,2.6607915E10,2.12983872E8,1.7178098E7
21,2.66056131E10,2.12909536E8,1.733064E7
22,2.66005422E10,2.12893456E8,1.7544116E7
23,2.6599211E10,2.12877376E8,1.7494102E7
24,2.6599211E10,2.12877376E8,1.7494102E7
25,2.65983406E10,2.14386432E8,1.7810362E7
26,2.65945661E10,2.14898176E8,1.8017176E7
27,2.65944965E10,2.14898176E8,1.7910718E7
28,2.65928069E10,2.1488712E8,1.816468E7
29,2.65927823E10,2.1488712E8,1.817308E7
30,2.65912545E10,2.14898208E8,1.8129796E7
31,2.65910477E10,2.14833952E8,1.81721E7
32,2.65899377E10,2.14903216E8,1.8045888E7
33,2.65887867E10,2.1488712E8,1.8077412E7
34,2.65887171E10,2.14960352E8,1.8235252E7
35,2.6588418E10,2.14898176E8,1.7884528E7
36,2.65876931E10,2.14866112E8,1.8240746E7
37,2.65876439E10,2.14866112E8,1.8240886E7
38,2.65872814E10,2.14806704E8,1.7990846E7
39,2.65872671E10,2.14795616E8,1.7991546E7
40,2.65860526E10,2.14930336E8,1.8118036E7
41,2.65853829E10,2.14838848E8,1.8297446E7
42,2.6584961E10,2.14629856E8,1.8139852E7
43,2.6584062E10,2.14742352E8,1.8410204E7
44,2.6584062E10,2.14742352E8,1.8410204E7
45,2.65837752E10,2.14930384E8,1.8068022E7
46,2.65831997E10,2.14543264E8,1.8179486E7
47,2.65818194E10,2.14650848E8,1.8817826E7
48,2.65805476E10,2.14650848E8,1.8753952E7
49,2.65805476E10,2.14650848E8,1.8753952E7
50,2.65796055E10,2.14505024E8,1.8464548E7
51,2.65786429E10,2.14694144E8,1.8526044E7
52,2.65785446E10,2.14715184E8,1.872342E7
53,2.65777562E10,2.14601536E8,1.8632082E7
54,2.65681101E10,2.14376384E8,1.8452448E7
55,2.65681101E10,2.14376384E8,1.8452448E7
56,2.65681101E10,2.14376384E8,1.8452448E7
57,2.65680896E10,2.14408544E8,1.8461548E7
58,2.65679565E10,2.14424624E8,1.8469948E7
59,2.65677763E10,2.14424624E8,1.8384922E7
60,2.65642496E10,2.14483984E8,1.8619282E7
61,2.65642045E10,2.14483984E8,1.8618582E7
62,2.65641349E10,2.14467904E8,1.8620682E7
63,2.65640264E10,2.14484E8,1.8627682E7
64,2.65638052E10,2.1451616E8,1.8543354E7
65,2.65631826E10,2.14516128E8,1.8540414E7
66,2.65631109E10,2.14516128E8,1.8433956E7
67,2.65630843E10,2.14516112E8,1.8540414E7
68,2.65628979E10,2.1450008E8,1.8552454E7
69,2.65624637E10,2.14272752E8,1.8704694E7
70,2.65624637E10,2.14272752E8,1.8704694E7
71,2.65624637E10,2.14272752E8,1.8704694E7
72,2.65621484E10,2.1453008E8,1.8599786E7
73,2.65613435E10,2.14497904E8,1.8676926E7
74,2.65611571E10,2.14961472E8,1.8538734E7
75,2.65611551E10,2.14481824E8,1.8679726E7
76,2.65610117E10,2.14245552E8,1.8722146E7
77,2.65608274E10,2.14929328E8,1.8540274E7
78,2.65601106E10,2.1473416E8,1.8620086E7
79,2.65601106E10,2.1473416E8,1.8620086E7
80,2.65596744E10,2.15020784E8,1.8664046E7
81,2.65595597E10,2.14583328E8,1.8668946E7
82,2.65594348E10,2.14608736E8,1.8667546E7
83,2.65593119E10,2.14583344E8,1.8668806E7
84,2.65592361E10,2.14849984E8,1.8658586E7
85,2.65589944E10,2.14886032E8,1.8785182E7
86,2.65585357E10,2.14886032E8,1.8788974E7
87,2.65585316E10,2.14886032E8,1.8789674E7
88,2.65584906E10,2.14869952E8,1.8687824E7
89,2.65583227E10,2.14886032E8,1.8800174E7
90,2.65580728E10,2.14837792E8,1.8683204E7
91,2.65572516E10,2.14886032E8,1.8791914E7
92,2.65572516E10,2.14886032E8,1.8791914E7
93,2.65570263E10,2.14869936E8,1.8803114E7
94,2.65564201E10,2.14886064E8,1.8701836E7
95,2.65561088E10,2.1479672E8,1.8692316E7
96,2.65558528E10,2.14950384E8,1.8678176E7
97,2.65556091E10,2.14764528E8,1.8699876E7
98,2.65556091E10,2.14764528E8,1.8699876E7
99,2.6553856E10,2.144268E8,1.8782056E7
100,2.65538212E10,2.14458976E8,1.8784156E7
101,2.65538212E10,2.14458976E8,1.8784156E7
102,2.65537208E10,2.14442896E8,1.8677138E7
103,2.65535611E10,2.14458976E8,1.872014E7
104,2.65521889E10,2.14491136E8,1.8750976E7
105,2.65521889E10,2.14491136E8,1.8750976E7
106,2.65521889E10,2.14491136E8,1.8750976E7
107,2.65518735E10,2.14458976E8,1.8609062E7
108,2.65518715E10,2.14475056E8,1.8609202E7
109,2.65517199E10,2.14491136E8,1.8782756E7
110,2.65515602E10,2.1479672E8,1.8729976E7
111,2.65505505E10,2.14522208E8,1.8750696E7
112,2.65505505E10,2.14522208E8,1.8750696E7
113,2.65505505E10,2.14506128E8,1.8752796E7
114,2.6549375E10,2.14901376E8,1.8774916E7
115,2.6549375E10,2.14901376E8,1.8774916E7
116,2.6549375E10,2.14901376E8,1.8774916E7
117,2.65478984E10,2.14804864E8,1.8783176E7
118,2.65478984E10,2.14804864E8,1.8783176E7
119,2.65477509E10,2.1472336E8,1.8797876E7
120,2.65471468E10,2.15078272E8,1.8746636E7
121,2.65470853E10,2.15077216E8,1.8742016E7
122,2.65460654E10,2.1535888E8,1.8811466E7
123,2.65460654E10,2.1535888E8,1.8811466E7
124,2.65459302E10,2.15342816E8,1.8804466E7
125,2.65459282E10,2.15293472E8,1.8797186E7
126,2.65457172E10,2.15230208E8,1.8918204E7
127,2.65457111E10,2.15230208E8,1.8921004E7
128,2.65455985E10,2.15310624E8,1.8804466E7
129,2.65455043E10,2.1526128E8,1.8786826E7
130,2.65452687E10,2.1532672E8,1.8521082E7
131,2.65442345E10,2.15277376E8,1.8786266E7
132,2.65442099E10,2.15293472E8,1.8787666E7
133,2.65439949E10,2.15499712E8,1.8803906E7
134,2.65439949E10,2.15499712E8,1.8803906E7
135,2.65439887E10,2.15213056E8,1.8730092E7
136,2.65439867E10,2.15483616E8,1.8812166E7
137,2.65437676E10,2.15440384E8,1.8747732E7
138,2.65436017E10,2.15218048E8,1.8734292E7
139,2.65436017E10,2.15218048E8,1.8734292E7
140,2.65434767E10,2.15302368E8,1.8774052E7
141,2.65433395E10,2.15488608E8,1.8757812E7
142,2.65432228E10,2.1547536E8,1.8802192E7
143,2.6543188E10,2.15529696E8,1.8807512E7
144,2.65430856E10,2.15472544E8,1.8762012E7
145,2.65429627E10,2.1548144E8,1.8800652E7
146,2.65426698E10,2.1546144E8,1.8774612E7
147,2.65425388E10,2.15477536E8,1.8774752E7
148,2.65423933E10,2.15416032E8,1.8801492E7
149,2.65423442E10,2.15432128E8,1.8812412E7
150,2.65421435E10,2.15427104E8,1.8828512E7
151,2.654208E10,2.15740928E8,1.8831592E7
152,2.65420349E10,2.15536864E8,1.8780212E7
153,2.65419694E10,2.15459264E8,1.8822352E7
154,2.65417769E10,2.15347776E8,1.8838312E7
155,2.65416602E10,2.15456448E8,1.8828232E7
156,2.65415639E10,2.1574704E8,1.8845312E7
157,2.65413632E10,2.15615136E8,1.8878352E7
158,2.65411523E10,2.1558512E8,1.8847692E7
159,2.65411523E10,2.1558512E8,1.8847692E7
160,2.65409843E10,2.15615136E8,1.8881152E7
161,2.65407734E10,2.15504704E8,1.893386E7
162,2.65407734E10,2.15504704E8,1.893386E7
163,2.65402941E10,2.15763136E8,1.9053572E7
164,2.65400218E10,2.15703808E8,1.9033412E7
165,2.65397862E10,2.15730976E8,1.8890532E7
166,2.65397207E10,2.15730976E8,1.889893E7
167,2.65397002E10,2.1571488E8,1.890103E7
168,2.6538924E10,2.15735968E8,1.9033412E7
169,2.6538924E10,2.15735968E8,1.9033412E7
170,2.65385718E10,2.15811424E8,1.9053712E7
171,2.65383117E10,2.15870336E8,1.9071364E7
172,2.65382973E10,2.15735968E8,1.9026412E7
173,2.65380495E10,2.15752064E8,1.9031172E7
174,2.65380495E10,2.15752064E8,1.9031172E7
175,2.65379164E10,2.158864E8,1.9075144E7
176,2.65374065E10,2.15827072E8,1.9052464E7
177,2.65373901E10,2.15810976E8,1.9052604E7
178,2.65373614E10,2.15827072E8,1.8946006E7
179,2.65372631E10,2.15778784E8,1.9050364E7
180,2.65372221E10,2.1584816E8,1.8958326E7
181,2.65372221E10,2.1584816E8,1.8958326E7
182,2.65370276E10,2.1584816E8,1.8955526E7
183,2.65370276E10,2.1584816E8,1.8955526E7
184,2.65368453E10,2.15917472E8,1.9052884E7
185,2.65367962E10,2.15778848E8,1.9064644E7
186,2.65366303E10,2.15901408E8,1.9060584E7
187,2.65357087E10,2.15891424E8,1.900385E7
188,2.65354732E10,2.15896416E8,1.8849908E7
189,2.65354076E10,2.15859232E8,1.9050784E7
190,2.65350451E10,2.15859264E8,1.8868668E7
191,2.65350124E10,2.15843168E8,1.8877068E7
192,2.65349243E10,2.15848128E8,1.9074584E7
193,2.65348649E10,2.15827072E8,1.8869368E7
194,2.65346007E10,2.15933568E8,1.9090276E7
195,2.65344E10,2.15859264E8,1.888422E7
196,2.65344E10,2.15859264E8,1.888422E7
197,2.65344E10,2.15859264E8,1.888422E7
198,2.65342525E10,2.15965728E8,1.9111708E7
199,2.6534187E10,2.15870304E8,1.888422E7
200,2.6534101E10,2.15827072E8,1.9113236E7
201,2.653406E10,2.15838144E8,1.888702E7
202,2.65337897E10,2.15546496E8,1.9097708E7
